"EAN or ISBN";"name of the product";"product page URL";"internal reference";"product category";"current price";"crossed price";"big image";"description";"manufacturer reference";"condition";"brand";"ecotaxe";"product availability";"shipping costs";"warranty";"discount indicator";"stock indicator";"Taille";"performance indicator";"ID_Parent";"Genre";"Color";"name";"URL"
"0193128981594";"SALOMON Driver Pro Sigma Mips - Blanc / Noir - taille 53/56 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304751148V4";"V00408917";"Ekosport > Nos Univers > Ski alpin > Equipement ski > Casque de ski";"188.9";"299.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--8OgVbQWU--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-114649/views/9-114649_driver-pro-sigma-mips-white_l47011400_01";"L’innovation est au rendez-vous avec le casque DRIVER PRO SIGMA pour homme de SALOMON. Un casque si léger sur votre tête qu’il se fera oublier sans pour autant jouer parfaitement son rôle de protecteur contre les chocs et les impacts. Il allie les avantages d&#039;un casque à visière et de l&#039;association traditionnelle d&#039;un casque et d&#039;un masque.Il bénéficie de technologies avancées et performantes pour vous aider à relever tous les challenges, et fait le plein de protections en intégrant les technologies Smart Safety et EPS 4D. Pour parfaire le tout, le système de réglage par molette favorise un ajustement précis pour un fit optimal.À vous de driver !";"L47011400";"Neuf";"SALOMON";"";"in stock";"1";"";"";"En stock";"53/56";"https://www.ekosport.fr/salomon-driver-pro-sigma-mips-p-9-114649";"9-114649";"Homme";"Blanc / Noir";"SALOMON DRIVER PRO SIGMA MIPS";"https://www.ekosport.fr/salomon-driver-pro-sigma-mips-p-9-114649?tai=V00408917"
"0193128980412";"SALOMON Pioneer Lt Pro Noir 53/56 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304756462V4";"V00408955";"Ekosport > Nos Univers > Ski alpin > Equipement ski > Casque de ski";"81.9";"149.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--jkYDmEIf--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-114661/views/9-114661_pioneer-lt-pro-black_l47012800_01";"Pesant à peine 390 g, le PIONEER LT PRO de Salomon est un casque de ski pour homme qui se fait vite oublier. C&#039;est un choix idéal en termes de légèreté et de sécurité pour tous les riders polyvalents.Compact et très confortable, ce casque bénéficie d&#039;une construction In-Mold de qualité associée à la technologie EPS 4D brevetée de Salomon qui assure une absorption maximale de l’énergie et protège des chocs obliques et verticaux. Ce modèle possède également un système de réglage efficace qui offre un fit optimal à toutes les morphologies de crane. Ce modèle possède une matière intérieure qui sèche rapidement et la molette de réglage 360 intégrée qui permet d’ajuster facilement et précisément le fit du casque à la circonférence de la tête. Il suffit de tourner la molette pour personnaliser le fit devant, derrière et sur les côtésSon allure ronde et sobre lui permet de s&#039;associer facilement à toutes les tenues de ski. Une fois enfilé, laissez-vous envahir par un sentiment de confort et de sécurité.";"L47012800";"Neuf";"SALOMON";"";"in stock";"6.99";"";"";"En stock";"53/56";"https://www.ekosport.fr/salomon-pioneer-lt-pro-p-9-114661";"9-114661";"Mixte";"Noir";"SALOMON PIONEER LT PRO";"https://www.ekosport.fr/salomon-pioneer-lt-pro-p-9-114661?tai=V00408955"
"0193128980825";"SALOMON Pioneer Lt Pro Gris / Noir 53/56 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304703995V4";"V00408961";"Ekosport > Nos Univers > Ski alpin > Equipement ski > Casque de ski";"81.9";"149.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--rjtqhsaB--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-114663/views/9-114663_pioneer-lt-pro-ebony_l47013000_01";"Pesant à peine 360 g, le PIONEER LT PRO de Salomon est un casque de ski pour homme qui se fait vite oublier. C&#039;est un choix idéal en termes de légèreté et de sécurité pour tous les riders polyvalents.Compact et très confortable, ce casque bénéficie d&#039;une construction In-Mold de qualité associée à la technologie EPS 4D brevetée de Salomon qui assure une absorption maximale de l’énergie et protège des chocs obliques et verticaux. Ce modèle possède également un système de réglage efficace qui offre un fit optimal à toutes les morphologies de crane. Ce modèle possède une matière intérieure qui sèche rapidement et la molette de réglage 360 intégrée qui permet d’ajuster facilement et précisément le fit du casque à la circonférence de la tête. Il suffit de tourner la molette pour personnaliser le fit devant, derrière et sur les côtésSon allure ronde et sobre lui permet de s&#039;associer facilement à toutes les tenues de ski. Une fois enfilé, laissez-vous envahir par un sentiment de confort et de sécurité.";"L47013000";"Neuf";"SALOMON";"";"in stock";"6.99";"";"";"En stock";"53/56";"https://www.ekosport.fr/salomon-pioneer-lt-pro-p-9-114663";"9-114663";"Mixte";"Gris / Noir";"SALOMON PIONEER LT PRO";"https://www.ekosport.fr/salomon-pioneer-lt-pro-p-9-114663?tai=V00408961"
"0193128980283";"SALOMON Icon Lt Pro - Noir - taille 53/56 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304703997V4";"V00409094";"Ekosport > Nos Univers > Ski alpin > Equipement ski > Casque de ski";"86.9";"149.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--0_37WR0C--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-114697/views/9-114697_icon-lt-pro-black_l47013200_01";"Compact et sportif, l&#039;ICON LT PRO de Salomon est un casque de ski / snowboard pour femme qui offre un ajustement tellement parfait qu’il se fait instantanément oublier.Associant les technologies les plus innovantes de Salomon avec une forme ovale et un poids plume, ce modèle procure un confort maximale sur la tête, surtout que sa construction des protège-oreilles est entièrement repensée pour un confort décuplé. De plus, la molette de réglage 360 intégrée permet d’ajuster facilement et précisément la taille du casque à la circonférence de chaque tête.Ce casque permet aussi une intégration parfaite du masque et assure une bonne transmission du son grâce à ses protège-oreilles 3D compatible avec système audio.";"L47013200";"Neuf";"SALOMON";"";"in stock";"6.99";"";"";"En stock";"53/56";"https://www.ekosport.fr/salomon-icon-lt-pro-p-9-114697";"9-114697";"Femme";"Noir";"SALOMON ICON LT PRO";"https://www.ekosport.fr/salomon-icon-lt-pro-p-9-114697?tai=V00409094"
"0193128980382";"SALOMON Mtn Lab Noir 53/56 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304788964V4";"V00409144";"Ekosport > Nos Univers > Ski alpin > Equipement ski > Casque de ski";"105.9";"179.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--sifJkj32--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-114712/views/9-114712_mtn-lab-black_l47014500_01";"Le casque de ski SALOMON MTN LAB fait parti des casques backcountry qui assurent : poids plume, excellent transfert d’humidité, confort ultime et conformité aux normes de sécurité de ski alpin et d’alpinisme?! C’est une protection multisport indispensable pour pratiquer le ski backcountry en toute sécurité.La coque EPS 4D est une toute nouvelle construction EPS qui offre une absorption des chocs inégalée sur le marché?! Pour un confort maximum, le fit est réglable en toute simplicité grâce à une molette de réglage. La doublure AdvencedSkin ActiveDry en laine mérinos est amovible et lavable, apportant une meilleure hygiène lors d’une utilisation à long terme. Le casque SALOMON MTN LAB est livré avec un porte-casque BC Backpack, pour faciliter le transport.";"L47014500";"Neuf";"SALOMON";"";"in stock";"1";"";"";"En stock";"53/56";"https://www.ekosport.fr/salomon-mtn-lab-p-9-114712";"9-114712";"Mixte";"Noir";"SALOMON MTN LAB";"https://www.ekosport.fr/salomon-mtn-lab-p-9-114712?tai=V00409144"
"0193128995614";"SALOMON S/race 60t - Bleu / Noir - taille 19 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304716258V4";"V00418150";"Ekosport > Nos Univers > Ski alpin > Matériel ski > Chaussure de ski";"86.9";"134.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--jhQA-nJ5--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-117179/views/9-117179__l47049400_01";"Les jeunes skieurs ont de quoi s’offrir de belles descentes ! Salomon a conçu pour eux le modèle S/RACE 60T M, directement inspiré de chaussures adultes. Grâce à lui, les plus jeunes pourront gagner en autonomie et skier au chaud pendant des heures. Légères, ces chaussures sont compatibles Gripwalk pour offrir à vos têtes blondes la confiance et l’agilité d’un modèle adulte. Grâce à une coque plus fine, le contrôle et la précision sont accrus en prise de courbes. Le chausson Thermic Fit Junior s’ajoute à un collier plus court, afin d’épouser la forme spécifique des pieds des jeunes skieurs de façon anatomique. Pour les détails, l’oversized pivot version junior permet un confort de glisse optimal, ainsi que de belles perspectives de glisses. La construction du chausson, sans coutures, apporte plus de précision à chaque prise de virage. Enfin, 4 crochets en plastique viennent parfaire ce modèle qui permettra aux plus jeunes de gagner les sommets !";"L47049400";"Neuf";"SALOMON";"";"in stock";"6.99";"";"";"En stock";"19";"https://www.ekosport.fr/salomon-s-race-60t-p-9-117179";"9-117179";"Enfant";"Bleu / Noir";"SALOMON S/RACE 60T";"https://www.ekosport.fr/salomon-s-race-60t-p-9-117179?tai=V00418150"
"0193128995843";"SALOMON S/race 60t - Bleu / Noir - taille 20 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304716259V4";"V00418151";"Ekosport > Nos Univers > Ski alpin > Matériel ski > Chaussure de ski";"86.9";"134.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--jhQA-nJ5--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-117179/views/9-117179__l47049400_01";"Les jeunes skieurs ont de quoi s’offrir de belles descentes ! Salomon a conçu pour eux le modèle S/RACE 60T M, directement inspiré de chaussures adultes. Grâce à lui, les plus jeunes pourront gagner en autonomie et skier au chaud pendant des heures. Légères, ces chaussures sont compatibles Gripwalk pour offrir à vos têtes blondes la confiance et l’agilité d’un modèle adulte. Grâce à une coque plus fine, le contrôle et la précision sont accrus en prise de courbes. Le chausson Thermic Fit Junior s’ajoute à un collier plus court, afin d’épouser la forme spécifique des pieds des jeunes skieurs de façon anatomique. Pour les détails, l’oversized pivot version junior permet un confort de glisse optimal, ainsi que de belles perspectives de glisses. La construction du chausson, sans coutures, apporte plus de précision à chaque prise de virage. Enfin, 4 crochets en plastique viennent parfaire ce modèle qui permettra aux plus jeunes de gagner les sommets !";"L47049400";"Neuf";"SALOMON";"";"in stock";"6.99";"";"";"En stock";"20";"https://www.ekosport.fr/salomon-s-race-60t-p-9-117179";"9-117179";"Enfant";"Bleu / Noir";"SALOMON S/RACE 60T";"https://www.ekosport.fr/salomon-s-race-60t-p-9-117179?tai=V00418151"
"0193128386924";"SALOMON Outsnap Cswp W - Noir - taille 41 1/3 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304679553V4";"V00420756";"Ekosport > Nos Univers > Ski alpin > Vêtement de ski > Après ski";"106.9";"149.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--hthQlT-N--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-82277/views/9-82277_outsnap-cswp-w-black-ebony-black_l41110100_01";"Qui a dit qu’il fallait un équipement diffèrent à la ville et à la montagne ? SALOMON a créé les OUTSNAP CSWP, des chaussures modèles féminins taillées pour l’aventure. Qu’il pleuve, qu’il vente, ou que vous vouliez simplement profiter d’une soirée en terrasse : elle ne vous laissera pas en panne d’efficacité !Ce qu’on note avant tout avec ce modèle ? Son confort et son adaptabilité ! Grâce à la membrane Climasalomon™ Waterproof, vous avez l’impression de porter des chaussons. S’y associe des semelles hautement qualitatives, utilisées par la marque dans nombre de ses modèles. La semelle de propreté OrthoLite® moulée permet un confort durable. Elle absorbe l’humidité, et surtout, encaisse les chocs. Ainsi, vous ne craignez pas la fatigue, ni d’abimer vos articulations, même après avoir fait vos 12 000 pas quotidiens ! S’y ajoute une doublure en fourrure synthétique façon micro-polaire, pour vous tenir au chaud tout l’hiver.Sur l’extérieur, la semelle Contagrip® MD vous permettra de vous mesurer à tous les chemins ! Que ce soit le début de l’automne ou que l’hiver soit bien avancé, elle vous offre une adhérence sur les surfaces dures comme souples. Un pare-boue en cuir protecteur, une languette à soufflets ou encore un système de laçage classique finissent ce modèle.";"L41110100";"Neuf";"SALOMON";"";"in stock";"1";"";"";"En stock";"41 1/3";"https://www.ekosport.fr/salomon-outsnap-cswp-w-p-9-82277";"9-82277";"Femme";"Noir";"SALOMON OUTSNAP CSWP W";"https://www.ekosport.fr/salomon-outsnap-cswp-w-p-9-82277?tai=V00420756"
"0193128386931";"SALOMON Outsnap Cswp W - Noir - taille 42 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304684275V4";"V00420757";"Ekosport > Nos Univers > Ski alpin > Vêtement de ski > Après ski";"106.9";"149.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--hthQlT-N--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-82277/views/9-82277_outsnap-cswp-w-black-ebony-black_l41110100_01";"Qui a dit qu’il fallait un équipement diffèrent à la ville et à la montagne ? SALOMON a créé les OUTSNAP CSWP, des chaussures modèles féminins taillées pour l’aventure. Qu’il pleuve, qu’il vente, ou que vous vouliez simplement profiter d’une soirée en terrasse : elle ne vous laissera pas en panne d’efficacité !Ce qu’on note avant tout avec ce modèle ? Son confort et son adaptabilité ! Grâce à la membrane Climasalomon™ Waterproof, vous avez l’impression de porter des chaussons. S’y associe des semelles hautement qualitatives, utilisées par la marque dans nombre de ses modèles. La semelle de propreté OrthoLite® moulée permet un confort durable. Elle absorbe l’humidité, et surtout, encaisse les chocs. Ainsi, vous ne craignez pas la fatigue, ni d’abimer vos articulations, même après avoir fait vos 12 000 pas quotidiens ! S’y ajoute une doublure en fourrure synthétique façon micro-polaire, pour vous tenir au chaud tout l’hiver.Sur l’extérieur, la semelle Contagrip® MD vous permettra de vous mesurer à tous les chemins ! Que ce soit le début de l’automne ou que l’hiver soit bien avancé, elle vous offre une adhérence sur les surfaces dures comme souples. Un pare-boue en cuir protecteur, une languette à soufflets ou encore un système de laçage classique finissent ce modèle.";"L41110100";"Neuf";"SALOMON";"";"in stock";"1";"";"";"En stock";"42";"https://www.ekosport.fr/salomon-outsnap-cswp-w-p-9-82277";"9-82277";"Femme";"Noir";"SALOMON OUTSNAP CSWP W";"https://www.ekosport.fr/salomon-outsnap-cswp-w-p-9-82277?tai=V00420757"
"0195751015653";"SALOMON Trek - Noir / Beige - taille 26 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304756672V4";"V00426055";"Ekosport > Nos Univers > Snowboard > Matériel snowboard > Boots snowboard";"301.9";"549.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--Zzbhp05Q--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-119641/views/9-119641__l47033600_01";"La TREK S/LAB de SALOMON est une boots que les freerideurs et amateurs de splitboard vont adorer.Mise au point par le service R&D de la marque, elle bénéficie des meilleures technologies actuelles pour en faire la première chaussure de snowboard articulée.La Trek S/Lab utilise un système Hike & Ride BOA révolutionnaire qui combine un laçage rapide traditionnel pour le chausson et un câble BOA à l&#039;extérieur ce qui permet de libérer l’arrière de la chaussure à la montée. Le collier articulé permet d&#039;obtenir un flex différent pour la montée et la descente : hyper souple pour une grande amplitude de mouvement à la montée et rigide pour une précision et une puissance optimale en descente.Une guêtre zippée sur le dessus du pied garantit une imperméabilité optimale à laquelle une semelle Quickdry à l &#039;intérieur pour garder vos pieds au sec. La semelle extérieure Trek EC&#43; en Winter Contagrip procure un excellent grip sur toutes les surfaces. Enfin le chausson Drive Full Custom Fit Pro avec sa semelle New Ortholite C3 ajoutent encore du confort grâce à la mousse multidensité thermoformable répartie dans celui-ci.Cette boot sera votre meilleure alliée lors de vos sorties freeride ou splitboard !";"L47033600";"Neuf";"SALOMON";"";"in stock";"1";"";"";"En stock";"26";"https://www.ekosport.fr/salomon-trek-p-9-119641";"9-119641";"Homme";"Noir / Beige";"SALOMON TREK";"https://www.ekosport.fr/salomon-trek-p-9-119641?tai=V00426055"
"0195751015660";"SALOMON Trek - Noir / Beige - taille 26.5 2026";"https://iza.ekosport.fr/?P4E23158990717S1UE41267304756673V4";"V00426056";"Ekosport > Nos Univers > Snowboard > Matériel snowboard > Boots snowboard";"301.9";"549.900000";"https://res.cloudinary.com/ekoweb/image/upload/s--Zzbhp05Q--/f_auto%2Ch_600%2Cq_auto:eco%2Cw_600/v1/products/9-119641/views/9-119641__l47033600_01";"La TREK S/LAB de SALOMON est une boots que les freerideurs et amateurs de splitboard vont adorer.Mise au point par le service R&D de la marque, elle bénéficie des meilleures technologies actuelles pour en faire la première chaussure de snowboard articulée.La Trek S/Lab utilise un système Hike & Ride BOA révolutionnaire qui combine un laçage rapide traditionnel pour le chausson et un câble BOA à l&#039;extérieur ce qui permet de libérer l’arrière de la chaussure à la montée. Le collier articulé permet d&#039;obtenir un flex différent pour la montée et la descente : hyper souple pour une grande amplitude de mouvement à la montée et rigide pour une précision et une puissance optimale en descente.Une guêtre zippée sur le dessus du pied garantit une imperméabilité optimale à laquelle une semelle Quickdry à l &#039;intérieur pour garder vos pieds au sec. La semelle extérieure Trek EC&#43; en Winter Contagrip procure un excellent grip sur toutes les surfaces. Enfin le chausson Drive Full Custom Fit Pro avec sa semelle New Ortholite C3 ajoutent encore du confort grâce à la mousse multidensité thermoformable répartie dans celui-ci.Cette boot sera votre meilleure alliée lors de vos sorties freeride ou splitboard !";"L47033600";"Neuf";"SALOMON";"";"in stock";"1";"";"";"En stock";"26.5";"https://www.ekosport.fr/salomon-trek-p-9-119641";"9-119641";"Homme";"Noir / Beige";"SALOMON TREK";"https://www.ekosport.fr/salomon-trek-p-9-119641?tai=V00426056"
